Museum ID,Kode Pengelolaan,Nama,SDM,Alamat,Desa/Kelurahan,Kecamatan,Kabupaten/Kota,Propinsi,Lintang,Bujur,Koleksi,Sumber Dana,Pengelola,Tipe,Standar,Tahun Berdiri,Bangunan,Luas Tanah
242898D3-B64E-49F0-AA1B-87E032D6E598,MS000284,Museum Airlangga,0,"Jl. Mastrip  No. 1, Dukuh Goro, Desa Pojok, Mojoroto",-,Mojoroto,Kota Kediri,Prop. Jawa Timur,-7.8075430,111.9738690,0,-,PEMKAB,Umum,-,1992,-,0
