Museum ID,Kode Pengelolaan,Nama,SDM,Alamat,Desa/Kelurahan,Kecamatan,Kabupaten/Kota,Propinsi,Lintang,Bujur,Koleksi,Sumber Dana,Pengelola,Tipe,Standar,Tahun Berdiri,Bangunan,Luas Tanah
99AB93DA-F4E0-4E87-8358-EBCF853AEE00,MS000137,Museum Gereja Batak Karo Protestan (GBKP),,Jl. Jamin Ginting Km. 45,-,Sibolangit,Kab. Deli Serdang,Sumatera Utara,3.2906720,98.5658810,143,SWASTA,Swasta,Khusus,B,2007,Baru,
839F4526-32CF-4E08-8AB2-195DAAAF1D20,MS000010,Museum Kabupaten Deli Serdang,,Kompleks Perkantoran Pemda Deli Serdang,-,Lubuk Pakam,Kab. Deli Serdang,Sumatera Utara,3.5491930,98.8681680,,PEMERINTAH DAERAH,PEMERINTAH KABUPATEN,Umum,-,2003,Baru,
