Museum ID,Kode Pengelolaan,Nama,SDM,Alamat,Desa/Kelurahan,Kecamatan,Kabupaten/Kota,Propinsi,Lintang,Bujur,Koleksi,Sumber Dana,Pengelola,Tipe,Standar,Tahun Berdiri,Bangunan,Luas Tanah
876FA9F9-3492-4B89-A946-64D79F215345,MS000396,Museum Istana Buton,0,Jl. Labuke,-,Betoambari,Kota Baubau,Prop. Sulawesi Tenggara,-5.4737780,122.6014650,0,-,-,Khusus,-,0,-,0
