Museum ID,Kode Pengelolaan,Nama,SDM,Alamat,Desa/Kelurahan,Kecamatan,Kabupaten/Kota,Propinsi,Lintang,Bujur,Koleksi,Sumber Dana,Pengelola,Tipe,Standar,Tahun Berdiri,Bangunan,Luas Tanah
A482A351-18ED-4E2D-AE8D-8850BBB40DCB,MS000074,Museum Gayo Gajah Putih ,,Jl. Buntul-buntul,-,Bebesen,Kab. Aceh Tengah,Aceh,4.6195880,96.8482850,,PEMERINTAH DAERAH,PEMERINTAH DAERAH,Umum,-,2005,Baru,
