Museum ID,Kode Pengelolaan,Nama,SDM,Alamat,Desa/Kelurahan,Kecamatan,Kabupaten/Kota,Propinsi,Lintang,Bujur,Koleksi,Sumber Dana,Pengelola,Tipe,Standar,Tahun Berdiri,Bangunan,Luas Tanah
34072DE4-8CD7-4F31-A855-FB484B15ECDB,MS000386,Museum Negeri Provinsi Gorontalo,0,-,-,Batudaa,Kab. Gorontalo,Prop. Gorontalo,.5456250,123.0597530,0,-,-,Umum,-,2015,-,0
