Museum ID,Kode Pengelolaan,Nama,SDM,Alamat,Desa/Kelurahan,Kecamatan,Kabupaten/Kota,Propinsi,Lintang,Bujur,Koleksi,Sumber Dana,Pengelola,Tipe,Standar,Tahun Berdiri,Bangunan,Luas Tanah
AD290F8C-5DB3-42A4-B7C2-786D658112DB,MS000334,Museum Situs Purbakala (Museum Alam Manusia Purba),0,Jl. Melaya,-,Melaya,Kab. Jembrana,Prop. Bali,-8.1672650,114.4406870,0,-,PEMDA,Khusus,-,0,-,0
