Museum ID,Kode Pengelolaan,Nama,SDM,Alamat,Desa/Kelurahan,Kecamatan,Kabupaten/Kota,Propinsi,Lintang,Bujur,Koleksi,Sumber Dana,Pengelola,Tipe,Standar,Tahun Berdiri,Bangunan,Luas Tanah
DD679B40-A34B-4D68-899C-CFF1433A8D61,MS000118,Museum Istana Pagaruyung,,Nagari Pagaruyung,-,Tanjung Mas,Kab. Tanah Datar,Sumatera Barat,-.4713910,100.6212660,,PEMERINTAH DAERAH,Dinas Kebudayaan dan Pariwisata Kab/Kota,Umum,-,,Lama,
16189452-5A06-4912-9E1B-1A88852A6062,MS000011,Rumah Puisi Taufiq Ismail,,Jl Raya Padang Panjang Km 6,-,Sepuluh Koto,Kab. Tanah Datar,Sumatera Barat,-.3228900,100.3770620,8000,SWASTA,swasta,Khusus,-,2008,Baru,
