Museum ID,Kode Pengelolaan,Nama,SDM,Alamat,Desa/Kelurahan,Kecamatan,Kabupaten/Kota,Propinsi,Lintang,Bujur,Koleksi,Sumber Dana,Pengelola,Tipe,Standar,Tahun Berdiri,Bangunan,Luas Tanah
69E96758-96EC-46C2-AEE6-9C99242523F6,MS000091,Museum Kelahiran Buya Hamka,,"Nagari Sungai Batang, Maninjau",-,Tanjung Raya,Kab. Agam,Sumatera Barat,-.3328850,100.2219410,,SWASTA,swasta,Khusus,-,2001,Lama,150
